	artist_ids	artist_names	popularity_score	track_ids	track_names	genres_all	acousticness	analysis_url	danceability	duration_ms	energy	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	type	uri	valence
359	0u2FHSq3ln94y5Q57xazwf	Keith Urban	63	1t34UsQ634a233qysq6D6L	Female	australian country, contemporary country, country, country road	0.186	https://api.spotify.com/v1/audio-analysis/1t34UsQ634a233qysq6D6L	0.567	195317	0.477	4.86e-05	8	0.111	-8.781	0	0.0331	85.019	5	https://api.spotify.com/v1/tracks/1t34UsQ634a233qysq6D6L	audio_features	spotify:track:1t34UsQ634a233qysq6D6L	0.321
360	0ONHkAv9pCAFxb0zJwDNTy	Pusha T	68	6bGwKHXHNLmTy6yt147FPh	If You Know You Know	gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop	0.0186	https://api.spotify.com/v1/audio-analysis/6bGwKHXHNLmTy6yt147FPh	0.46	202120	0.697	0.0	6	0.362	-5.954	0	0.325	153.426	4	https://api.spotify.com/v1/tracks/6bGwKHXHNLmTy6yt147FPh	audio_features	spotify:track:6bGwKHXHNLmTy6yt147FPh	0.701
361	0ONHkAv9pCAFxb0zJwDNTy	Pusha T	68	6bGwKHXHNLmTy6yt147FPh	If You Know You Know	gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop	0.0186	https://api.spotify.com/v1/audio-analysis/6bGwKHXHNLmTy6yt147FPh	0.46	202120	0.697	0.0	6	0.362	-5.954	0	0.325	153.426	4	https://api.spotify.com/v1/tracks/6bGwKHXHNLmTy6yt147FPh	audio_features	spotify:track:6bGwKHXHNLmTy6yt147FPh	0.701
362	0ONHkAv9pCAFxb0zJwDNTy	Pusha T	63	5vnuJ8EopkP5dHukpOmT3L	What Would Meek Do?	gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop	0.0064	https://api.spotify.com/v1/audio-analysis/5vnuJ8EopkP5dHukpOmT3L	0.678	153267	0.636	8.38e-06	1	0.177	-3.155	1	0.0782	83.071	4	https://api.spotify.com/v1/tracks/5vnuJ8EopkP5dHukpOmT3L	audio_features	spotify:track:5vnuJ8EopkP5dHukpOmT3L	0.0636
363	0ONHkAv9pCAFxb0zJwDNTy	Pusha T	63	5vnuJ8EopkP5dHukpOmT3L	What Would Meek Do?	gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop	0.0064	https://api.spotify.com/v1/audio-analysis/5vnuJ8EopkP5dHukpOmT3L	0.678	153267	0.636	8.38e-06	1	0.177	-3.155	1	0.0782	83.071	4	https://api.spotify.com/v1/tracks/5vnuJ8EopkP5dHukpOmT3L	audio_features	spotify:track:5vnuJ8EopkP5dHukpOmT3L	0.0636
364	0ONHkAv9pCAFxb0zJwDNTy	Pusha T	62	2BuBXn15gj4MNYZydyWgrk	Come Back Baby	gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop	0.0487	https://api.spotify.com/v1/audio-analysis/2BuBXn15gj4MNYZydyWgrk	0.874	206707	0.485	0.0	0	0.299	-3.026	1	0.171	92.001	4	https://api.spotify.com/v1/tracks/2BuBXn15gj4MNYZydyWgrk	audio_features	spotify:track:2BuBXn15gj4MNYZydyWgrk	0.322
365	0ONHkAv9pCAFxb0zJwDNTy	Pusha T	62	2BuBXn15gj4MNYZydyWgrk	Come Back Baby	gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop	0.0487	https://api.spotify.com/v1/audio-analysis/2BuBXn15gj4MNYZydyWgrk	0.874	206707	0.485	0.0	0	0.299	-3.026	1	0.171	92.001	4	https://api.spotify.com/v1/tracks/2BuBXn15gj4MNYZydyWgrk	audio_features	spotify:track:2BuBXn15gj4MNYZydyWgrk	0.322
366	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	65	7IwPwUWJk48IxZZYey8Svc	Heavy	trap music, underground hip hop, vapor trap	0.0107	https://api.spotify.com/v1/audio-analysis/7IwPwUWJk48IxZZYey8Svc	0.668	172259	0.623	0.0	0	0.111	-9.298	1	0.446	180.062	4	https://api.spotify.com/v1/tracks/7IwPwUWJk48IxZZYey8Svc	audio_features	spotify:track:7IwPwUWJk48IxZZYey8Svc	0.286
367	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	65	7IwPwUWJk48IxZZYey8Svc	Heavy	trap music, underground hip hop, vapor trap	0.0107	https://api.spotify.com/v1/audio-analysis/7IwPwUWJk48IxZZYey8Svc	0.668	172259	0.623	0.0	0	0.111	-9.298	1	0.446	180.062	4	https://api.spotify.com/v1/tracks/7IwPwUWJk48IxZZYey8Svc	audio_features	spotify:track:7IwPwUWJk48IxZZYey8Svc	0.286
368	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	63	5sF9WD3MnaoHQjJD2sL75D	Boot It Up	trap music, underground hip hop, vapor trap	0.0388	https://api.spotify.com/v1/audio-analysis/5sF9WD3MnaoHQjJD2sL75D	0.875	128174	0.44	0.0	11	0.127	-8.701	0	0.299	100.519	4	https://api.spotify.com/v1/tracks/5sF9WD3MnaoHQjJD2sL75D	audio_features	spotify:track:5sF9WD3MnaoHQjJD2sL75D	0.311
369	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	63	5sF9WD3MnaoHQjJD2sL75D	Boot It Up	trap music, underground hip hop, vapor trap	0.0388	https://api.spotify.com/v1/audio-analysis/5sF9WD3MnaoHQjJD2sL75D	0.875	128174	0.44	0.0	11	0.127	-8.701	0	0.299	100.519	4	https://api.spotify.com/v1/tracks/5sF9WD3MnaoHQjJD2sL75D	audio_features	spotify:track:5sF9WD3MnaoHQjJD2sL75D	0.311
370	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	63	6fxewok2R0FC59iIuXe42w	Bathing Ape (feat. OhGeesy & Fenix Flexin)	trap music, underground hip hop, vapor trap	0.027	https://api.spotify.com/v1/audio-analysis/6fxewok2R0FC59iIuXe42w	0.798	182040	0.645	0.0	11	0.112	-6.213	0	0.123	94.975	4	https://api.spotify.com/v1/tracks/6fxewok2R0FC59iIuXe42w	audio_features	spotify:track:6fxewok2R0FC59iIuXe42w	0.304
371	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	63	6fxewok2R0FC59iIuXe42w	Bathing Ape (feat. OhGeesy & Fenix Flexin)	trap music, underground hip hop, vapor trap	0.027	https://api.spotify.com/v1/audio-analysis/6fxewok2R0FC59iIuXe42w	0.798	182040	0.645	0.0	11	0.112	-6.213	0	0.123	94.975	4	https://api.spotify.com/v1/tracks/6fxewok2R0FC59iIuXe42w	audio_features	spotify:track:6fxewok2R0FC59iIuXe42w	0.304
372	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	63	7iocPVdWe7uLfwOELdf0BR	Moving Work (feat. Fenix Flexin, Rob Vicious & OhGeesy)	trap music, underground hip hop, vapor trap	0.0645	https://api.spotify.com/v1/audio-analysis/7iocPVdWe7uLfwOELdf0BR	0.861	163707	0.64	0.0	8	0.166	-6.895	1	0.129	97.998	4	https://api.spotify.com/v1/tracks/7iocPVdWe7uLfwOELdf0BR	audio_features	spotify:track:7iocPVdWe7uLfwOELdf0BR	0.371
373	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	63	7iocPVdWe7uLfwOELdf0BR	Moving Work (feat. Fenix Flexin, Rob Vicious & OhGeesy)	trap music, underground hip hop, vapor trap	0.0645	https://api.spotify.com/v1/audio-analysis/7iocPVdWe7uLfwOELdf0BR	0.861	163707	0.64	0.0	8	0.166	-6.895	1	0.129	97.998	4	https://api.spotify.com/v1/tracks/7iocPVdWe7uLfwOELdf0BR	audio_features	spotify:track:7iocPVdWe7uLfwOELdf0BR	0.371
374	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	61	4FaXLZJb30p63Z49wuOB83	Break A Bitch Bacc - Bonus	trap music, underground hip hop, vapor trap	0.0111	https://api.spotify.com/v1/audio-analysis/4FaXLZJb30p63Z49wuOB83	0.899	144453	0.682	0.0	10	0.0768	-4.738	0	0.236	98.025	4	https://api.spotify.com/v1/tracks/4FaXLZJb30p63Z49wuOB83	audio_features	spotify:track:4FaXLZJb30p63Z49wuOB83	0.234
375	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	61	4FaXLZJb30p63Z49wuOB83	Break A Bitch Bacc - Bonus	trap music, underground hip hop, vapor trap	0.0111	https://api.spotify.com/v1/audio-analysis/4FaXLZJb30p63Z49wuOB83	0.899	144453	0.682	0.0	10	0.0768	-4.738	0	0.236	98.025	4	https://api.spotify.com/v1/tracks/4FaXLZJb30p63Z49wuOB83	audio_features	spotify:track:4FaXLZJb30p63Z49wuOB83	0.234
376	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	61	4rd0Bdyo4PIN5KYef0m9uD	Molly Water (feat. Fenix Flexin & OhGeesy)	trap music, underground hip hop, vapor trap	0.121	https://api.spotify.com/v1/audio-analysis/4rd0Bdyo4PIN5KYef0m9uD	0.817	176453	0.646	0.0	5	0.0948	-7.871	1	0.305	98.031	4	https://api.spotify.com/v1/tracks/4rd0Bdyo4PIN5KYef0m9uD	audio_features	spotify:track:4rd0Bdyo4PIN5KYef0m9uD	0.666
377	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	61	4rd0Bdyo4PIN5KYef0m9uD	Molly Water (feat. Fenix Flexin & OhGeesy)	trap music, underground hip hop, vapor trap	0.121	https://api.spotify.com/v1/audio-analysis/4rd0Bdyo4PIN5KYef0m9uD	0.817	176453	0.646	0.0	5	0.0948	-7.871	1	0.305	98.031	4	https://api.spotify.com/v1/tracks/4rd0Bdyo4PIN5KYef0m9uD	audio_features	spotify:track:4rd0Bdyo4PIN5KYef0m9uD	0.666
378	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	60	12bXacZZxwe6qkKwlm43a7	Occupied (feat. Rob Vicious & Fenix Flexin)	trap music, underground hip hop, vapor trap	0.0548	https://api.spotify.com/v1/audio-analysis/12bXacZZxwe6qkKwlm43a7	0.844	147627	0.723	0.0	7	0.15	-4.139	1	0.246	85.011	4	https://api.spotify.com/v1/tracks/12bXacZZxwe6qkKwlm43a7	audio_features	spotify:track:12bXacZZxwe6qkKwlm43a7	0.552
379	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	60	12bXacZZxwe6qkKwlm43a7	Occupied (feat. Rob Vicious & Fenix Flexin)	trap music, underground hip hop, vapor trap	0.0548	https://api.spotify.com/v1/audio-analysis/12bXacZZxwe6qkKwlm43a7	0.844	147627	0.723	0.0	7	0.15	-4.139	1	0.246	85.011	4	https://api.spotify.com/v1/tracks/12bXacZZxwe6qkKwlm43a7	audio_features	spotify:track:12bXacZZxwe6qkKwlm43a7	0.552
380	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	51	75OGmcs4DTNJqWHCKTGegx	Dope House	trap music, underground hip hop, vapor trap	0.103	https://api.spotify.com/v1/audio-analysis/75OGmcs4DTNJqWHCKTGegx	0.784	172384	0.356	7.42e-06	1	0.223	-8.717	1	0.438	161.46	4	https://api.spotify.com/v1/tracks/75OGmcs4DTNJqWHCKTGegx	audio_features	spotify:track:75OGmcs4DTNJqWHCKTGegx	0.165
381	4tYSBptyGeVyZsk8JC4JHZ	Shoreline Mafia	51	75OGmcs4DTNJqWHCKTGegx	Dope House	trap music, underground hip hop, vapor trap	0.103	https://api.spotify.com/v1/audio-analysis/75OGmcs4DTNJqWHCKTGegx	0.784	172384	0.356	7.42e-06	1	0.223	-8.717	1	0.438	161.46	4	https://api.spotify.com/v1/tracks/75OGmcs4DTNJqWHCKTGegx	audio_features	spotify:track:75OGmcs4DTNJqWHCKTGegx	0.165
382	6UAyCjS0OPMd1Ham8bvs9g	JES	69	3zFqCWbbxNagawSFg06SLg	I'll Be Home For Christmas	progressive trance, trance, uplifting trance, vocal trance	0.482	https://api.spotify.com/v1/audio-analysis/3zFqCWbbxNagawSFg06SLg	0.582	175282	0.371	0.000102	7	0.163	-8.503	1	0.0264	109.145	4	https://api.spotify.com/v1/tracks/3zFqCWbbxNagawSFg06SLg	audio_features	spotify:track:3zFqCWbbxNagawSFg06SLg	0.0887
383	6UAyCjS0OPMd1Ham8bvs9g	JES	69	3zFqCWbbxNagawSFg06SLg	I'll Be Home For Christmas	progressive trance, trance, uplifting trance, vocal trance	0.482	https://api.spotify.com/v1/audio-analysis/3zFqCWbbxNagawSFg06SLg	0.582	175282	0.371	0.000102	7	0.163	-8.503	1	0.0264	109.145	4	https://api.spotify.com/v1/tracks/3zFqCWbbxNagawSFg06SLg	audio_features	spotify:track:3zFqCWbbxNagawSFg06SLg	0.0887
384	0hCNtLu0JehylgoiP8L4Gh	Nicki Minaj	68	2qsQ8eVDPmobZpvDxQCVQu	Barbie Tingz	dance pop, hip pop, pop, pop rap	0.0849	https://api.spotify.com/v1/audio-analysis/2qsQ8eVDPmobZpvDxQCVQu	0.917	191700	0.689	0.0	6	0.603	-6.225	1	0.264	102.414	4	https://api.spotify.com/v1/tracks/2qsQ8eVDPmobZpvDxQCVQu	audio_features	spotify:track:2qsQ8eVDPmobZpvDxQCVQu	0.443
385	0hCNtLu0JehylgoiP8L4Gh	Nicki Minaj	67	19Fcrc0nJiwMKom00gS9SW	Good Form	dance pop, hip pop, pop, pop rap	0.113	https://api.spotify.com/v1/audio-analysis/19Fcrc0nJiwMKom00gS9SW	0.88	199400	0.775	0.00264	7	0.0943	-5.133	1	0.0952	96.507	4	https://api.spotify.com/v1/tracks/19Fcrc0nJiwMKom00gS9SW	audio_features	spotify:track:19Fcrc0nJiwMKom00gS9SW	0.284
386	0hCNtLu0JehylgoiP8L4Gh	Nicki Minaj	67	3L4GsGLgxpHieVQH86H8bv	Bed (feat. Ariana Grande)	dance pop, hip pop, pop, pop rap	0.0348	https://api.spotify.com/v1/audio-analysis/3L4GsGLgxpHieVQH86H8bv	0.757	189533	0.73	6.17e-05	7	0.136	-6.304	1	0.187	90.013	4	https://api.spotify.com/v1/tracks/3L4GsGLgxpHieVQH86H8bv	audio_features	spotify:track:3L4GsGLgxpHieVQH86H8bv	0.451
387	0hCNtLu0JehylgoiP8L4Gh	Nicki Minaj	63	3LHYmz86DxGInsRp3wiiW5	Ganja Burn	dance pop, hip pop, pop, pop rap	0.161	https://api.spotify.com/v1/audio-analysis/3LHYmz86DxGInsRp3wiiW5	0.755	294187	0.902	0.00199	1	0.137	-2.835	0	0.0632	108.992	4	https://api.spotify.com/v1/tracks/3LHYmz86DxGInsRp3wiiW5	audio_features	spotify:track:3LHYmz86DxGInsRp3wiiW5	0.76
388	0hCNtLu0JehylgoiP8L4Gh	Nicki Minaj	59	0kCakXs4r2adpGE43JXsFg	Chun-Li	dance pop, hip pop, pop, pop rap	0.276	https://api.spotify.com/v1/audio-analysis/0kCakXs4r2adpGE43JXsFg	0.686	191600	0.728	4.66e-05	6	0.106	-5.083	0	0.376	128.972	5	https://api.spotify.com/v1/tracks/0kCakXs4r2adpGE43JXsFg	audio_features	spotify:track:0kCakXs4r2adpGE43JXsFg	0.473
389	0hCNtLu0JehylgoiP8L4Gh	Nicki Minaj	54	0PziG2rFTotS4TBnV0t3qN	Hard White	dance pop, hip pop, pop, pop rap	0.0786	https://api.spotify.com/v1/audio-analysis/0PziG2rFTotS4TBnV0t3qN	0.763	193893	0.737	0.0283	2	0.141	-3.403	1	0.21	174.004	4	https://api.spotify.com/v1/tracks/0PziG2rFTotS4TBnV0t3qN	audio_features	spotify:track:0PziG2rFTotS4TBnV0t3qN	0.273
390	0hCNtLu0JehylgoiP8L4Gh	Nicki Minaj	52	6uZU7ZkcLtzI1mBfy1HW7U	Thought I Knew You (feat. The Weeknd)	dance pop, hip pop, pop, pop rap	0.0359	https://api.spotify.com/v1/audio-analysis/6uZU7ZkcLtzI1mBfy1HW7U	0.77	198280	0.715	0.00175	1	0.0863	-5.903	1	0.045	150.033	4	https://api.spotify.com/v1/tracks/6uZU7ZkcLtzI1mBfy1HW7U	audio_features	spotify:track:6uZU7ZkcLtzI1mBfy1HW7U	0.467
391	0hCNtLu0JehylgoiP8L4Gh	Nicki Minaj	52	43RSiN5Os4MiYwj3fNVomY	2 Lit 2 Late Interlude	dance pop, hip pop, pop, pop rap	0.158	https://api.spotify.com/v1/audio-analysis/43RSiN5Os4MiYwj3fNVomY	0.561	55267	0.358	0.0	0	0.126	-7.024	1	0.186	72.878	4	https://api.spotify.com/v1/tracks/43RSiN5Os4MiYwj3fNVomY	audio_features	spotify:track:43RSiN5Os4MiYwj3fNVomY	0.122
392	0hCNtLu0JehylgoiP8L4Gh	Nicki Minaj	51	2OsWux5YbFZcC1MSTkUh3G	Inspirations Outro	dance pop, hip pop, pop, pop rap	0.036	https://api.spotify.com/v1/audio-analysis/2OsWux5YbFZcC1MSTkUh3G	0.744	58160	0.926	0.0349	0	0.271	-4.708	1	0.151	90.995	4	https://api.spotify.com/v1/tracks/2OsWux5YbFZcC1MSTkUh3G	audio_features	spotify:track:2OsWux5YbFZcC1MSTkUh3G	0.411
393	3A5tHz1SfngyOZM2gItYKu	Earl Sweatshirt	66	2KrHM3YwVwewEAxss7iuj7	Nowhere2go	hip hop, pop rap, rap, underground hip hop	0.0109	https://api.spotify.com/v1/audio-analysis/2KrHM3YwVwewEAxss7iuj7	0.518	113787	0.706	6.5e-05	8	0.496	-5.148	1	0.227	128.26	4	https://api.spotify.com/v1/tracks/2KrHM3YwVwewEAxss7iuj7	audio_features	spotify:track:2KrHM3YwVwewEAxss7iuj7	0.418
394	3A5tHz1SfngyOZM2gItYKu	Earl Sweatshirt	65	1mAEQbdq0dZQWfujWG6rCd	Azucar	hip hop, pop rap, rap, underground hip hop	0.171	https://api.spotify.com/v1/audio-analysis/1mAEQbdq0dZQWfujWG6rCd	0.459	85840	0.864	2.95e-06	1	0.683	-2.163	1	0.263	106.175	4	https://api.spotify.com/v1/tracks/1mAEQbdq0dZQWfujWG6rCd	audio_features	spotify:track:1mAEQbdq0dZQWfujWG6rCd	0.703
395	3A5tHz1SfngyOZM2gItYKu	Earl Sweatshirt	64	77Zm1VR4gVmpUL9n7QOcmD	Loosie	hip hop, pop rap, rap, underground hip hop	0.38	https://api.spotify.com/v1/audio-analysis/77Zm1VR4gVmpUL9n7QOcmD	0.396	59293	0.859	0.0	7	0.672	-3.365	1	0.298	59.64	4	https://api.spotify.com/v1/tracks/77Zm1VR4gVmpUL9n7QOcmD	audio_features	spotify:track:77Zm1VR4gVmpUL9n7QOcmD	0.658
396	3A5tHz1SfngyOZM2gItYKu	Earl Sweatshirt	63	4N5QbNdzjLT9jSdnCgIOxP	Peanut	hip hop, pop rap, rap, underground hip hop	0.348	https://api.spotify.com/v1/audio-analysis/4N5QbNdzjLT9jSdnCgIOxP	0.36	73733	0.624	4.14e-06	1	0.264	-6.777	1	0.26	77.196	4	https://api.spotify.com/v1/tracks/4N5QbNdzjLT9jSdnCgIOxP	audio_features	spotify:track:4N5QbNdzjLT9jSdnCgIOxP	0.529
397	7sfl4Xt5KmfyDs2T3SVSMK	Lil Jon	69	7w8SYlPLA9bqj7vRHvYNDz	Alive (with Offset & 2 Chainz)	atl hip hop, crunk, dance pop, dirty south rap, pop rap, southern hip hop, trap music	0.364	https://api.spotify.com/v1/audio-analysis/7w8SYlPLA9bqj7vRHvYNDz	0.811	235897	0.734	2.26e-06	0	0.121	-6.626	0	0.334	150.06	4	https://api.spotify.com/v1/tracks/7w8SYlPLA9bqj7vRHvYNDz	audio_features	spotify:track:7w8SYlPLA9bqj7vRHvYNDz	0.566
398	7sfl4Xt5KmfyDs2T3SVSMK	Lil Jon	69	7w8SYlPLA9bqj7vRHvYNDz	Alive (with Offset & 2 Chainz)	atl hip hop, crunk, dance pop, dirty south rap, pop rap, southern hip hop, trap music	0.364	https://api.spotify.com/v1/audio-analysis/7w8SYlPLA9bqj7vRHvYNDz	0.811	235897	0.734	2.26e-06	0	0.121	-6.626	0	0.334	150.06	4	https://api.spotify.com/v1/tracks/7w8SYlPLA9bqj7vRHvYNDz	audio_features	spotify:track:7w8SYlPLA9bqj7vRHvYNDz	0.566
399	6ltzsmQQbmdoHHbLZ4ZN25	Lord Huron	72	0jZO7p0nBUi9VHedWUBS9l	The Night We Met (feat. Phoebe Bridgers)	folk-pop, indie folk, indie pop, new americana, stomp and holler	0.962	https://api.spotify.com/v1/audio-analysis/0jZO7p0nBUi9VHedWUBS9l	0.424	208173	0.437	0.336	2	0.664	-8.588	1	0.0355	174.127	3	https://api.spotify.com/v1/tracks/0jZO7p0nBUi9VHedWUBS9l	audio_features	spotify:track:0jZO7p0nBUi9VHedWUBS9l	0.131
400	6ltzsmQQbmdoHHbLZ4ZN25	Lord Huron	52	6BqmgqzgKNxPszu1I6gOpn	Lost in Time and Space	folk-pop, indie folk, indie pop, new americana, stomp and holler	0.723	https://api.spotify.com/v1/audio-analysis/6BqmgqzgKNxPszu1I6gOpn	0.246	284707	0.621	0.5	4	0.234	-6.435	1	0.0358	123.16	4	https://api.spotify.com/v1/tracks/6BqmgqzgKNxPszu1I6gOpn	audio_features	spotify:track:6BqmgqzgKNxPszu1I6gOpn	0.079
401	31TPClRtHm23RisEBtV3X7	Justin Timberlake	63	09ts3GnICqYEU5PkQCpJK3	Say Something	dance pop, pop	0.103	https://api.spotify.com/v1/audio-analysis/09ts3GnICqYEU5PkQCpJK3	0.707	278893	0.632	1.09e-05	10	0.0841	-7.031	1	0.0789	97.04	4	https://api.spotify.com/v1/tracks/09ts3GnICqYEU5PkQCpJK3	audio_features	spotify:track:09ts3GnICqYEU5PkQCpJK3	0.372
402	31TPClRtHm23RisEBtV3X7	Justin Timberlake	63	09ts3GnICqYEU5PkQCpJK3	Say Something	dance pop, pop	0.103	https://api.spotify.com/v1/audio-analysis/09ts3GnICqYEU5PkQCpJK3	0.707	278893	0.632	1.09e-05	10	0.0841	-7.031	1	0.0789	97.04	4	https://api.spotify.com/v1/tracks/09ts3GnICqYEU5PkQCpJK3	audio_features	spotify:track:09ts3GnICqYEU5PkQCpJK3	0.372
403	31TPClRtHm23RisEBtV3X7	Justin Timberlake	66	5ZpjODX6OH1xZs3AOewTO6	Filthy	dance pop, pop	0.0354	https://api.spotify.com/v1/audio-analysis/5ZpjODX6OH1xZs3AOewTO6	0.745	293947	0.579	0.0118	1	0.246	-5.771	1	0.138	97.002	4	https://api.spotify.com/v1/tracks/5ZpjODX6OH1xZs3AOewTO6	audio_features	spotify:track:5ZpjODX6OH1xZs3AOewTO6	0.645
404	31TPClRtHm23RisEBtV3X7	Justin Timberlake	66	5ZpjODX6OH1xZs3AOewTO6	Filthy	dance pop, pop	0.0354	https://api.spotify.com/v1/audio-analysis/5ZpjODX6OH1xZs3AOewTO6	0.745	293947	0.579	0.0118	1	0.246	-5.771	1	0.138	97.002	4	https://api.spotify.com/v1/tracks/5ZpjODX6OH1xZs3AOewTO6	audio_features	spotify:track:5ZpjODX6OH1xZs3AOewTO6	0.645
405	31TPClRtHm23RisEBtV3X7	Justin Timberlake	62	4YLtrBhzjsI2LT6ybXQHeD	SoulMate	dance pop, pop	0.0222	https://api.spotify.com/v1/audio-analysis/4YLtrBhzjsI2LT6ybXQHeD	0.765	196232	0.784	0.00121	7	0.187	-5.215	0	0.0488	109.956	4	https://api.spotify.com/v1/tracks/4YLtrBhzjsI2LT6ybXQHeD	audio_features	spotify:track:4YLtrBhzjsI2LT6ybXQHeD	0.449
406	31TPClRtHm23RisEBtV3X7	Justin Timberlake	62	4YLtrBhzjsI2LT6ybXQHeD	SoulMate	dance pop, pop	0.0222	https://api.spotify.com/v1/audio-analysis/4YLtrBhzjsI2LT6ybXQHeD	0.765	196232	0.784	0.00121	7	0.187	-5.215	0	0.0488	109.956	4	https://api.spotify.com/v1/tracks/4YLtrBhzjsI2LT6ybXQHeD	audio_features	spotify:track:4YLtrBhzjsI2LT6ybXQHeD	0.449
407	31TPClRtHm23RisEBtV3X7	Justin Timberlake	60	3KnLHwhRhJGuQM822JVSoI	Morning Light	dance pop, pop	0.382	https://api.spotify.com/v1/audio-analysis/3KnLHwhRhJGuQM822JVSoI	0.62	243040	0.497	0.0482	9	0.193	-9.585	0	0.119	155.908	4	https://api.spotify.com/v1/tracks/3KnLHwhRhJGuQM822JVSoI	audio_features	spotify:track:3KnLHwhRhJGuQM822JVSoI	0.55
408	31TPClRtHm23RisEBtV3X7	Justin Timberlake	60	3KnLHwhRhJGuQM822JVSoI	Morning Light	dance pop, pop	0.382	https://api.spotify.com/v1/audio-analysis/3KnLHwhRhJGuQM822JVSoI	0.62	243040	0.497	0.0482	9	0.193	-9.585	0	0.119	155.908	4	https://api.spotify.com/v1/tracks/3KnLHwhRhJGuQM822JVSoI	audio_features	spotify:track:3KnLHwhRhJGuQM822JVSoI	0.55
409	31TPClRtHm23RisEBtV3X7	Justin Timberlake	60	6jT85s2dZ55HBqjXYi2rfI	Supplies	dance pop, pop	0.00695	https://api.spotify.com/v1/audio-analysis/6jT85s2dZ55HBqjXYi2rfI	0.793	225600	0.554	0.0	11	0.127	-6.624	0	0.0451	119.993	4	https://api.spotify.com/v1/tracks/6jT85s2dZ55HBqjXYi2rfI	audio_features	spotify:track:6jT85s2dZ55HBqjXYi2rfI	0.225
410	31TPClRtHm23RisEBtV3X7	Justin Timberlake	60	6jT85s2dZ55HBqjXYi2rfI	Supplies	dance pop, pop	0.00695	https://api.spotify.com/v1/audio-analysis/6jT85s2dZ55HBqjXYi2rfI	0.793	225600	0.554	0.0	11	0.127	-6.624	0	0.0451	119.993	4	https://api.spotify.com/v1/tracks/6jT85s2dZ55HBqjXYi2rfI	audio_features	spotify:track:6jT85s2dZ55HBqjXYi2rfI	0.225
411	7LImGq5KnzQobZciDJpeJb	Charlotte Lawrence	69	1MTanOR2Kts7au3HtM0nez	Stole Your Car	dance pop, electropop, indie poptimism, pop, post-teen pop	0.0729	https://api.spotify.com/v1/audio-analysis/1MTanOR2Kts7au3HtM0nez	0.659	215786	0.712	3.04e-05	7	0.367	-5.61	0	0.0782	101.034	4	https://api.spotify.com/v1/tracks/1MTanOR2Kts7au3HtM0nez	audio_features	spotify:track:1MTanOR2Kts7au3HtM0nez	0.202
412	7LImGq5KnzQobZciDJpeJb	Charlotte Lawrence	66	3dBE30R12dDxc1jBDaqmo3	Psychopath - Recorded at Spotify Studios NYC	dance pop, electropop, indie poptimism, pop, post-teen pop	0.0631	https://api.spotify.com/v1/audio-analysis/3dBE30R12dDxc1jBDaqmo3	0.736	175204	0.538	0.0	7	0.121	-5.263	0	0.0477	110.043	4	https://api.spotify.com/v1/tracks/3dBE30R12dDxc1jBDaqmo3	audio_features	spotify:track:3dBE30R12dDxc1jBDaqmo3	0.366
413	7LImGq5KnzQobZciDJpeJb	Charlotte Lawrence	61	1mVKWLlNKn7lgasPVhxQjD	Everybody Loves You	dance pop, electropop, indie poptimism, pop, post-teen pop	0.754	https://api.spotify.com/v1/audio-analysis/1mVKWLlNKn7lgasPVhxQjD	0.486	204648	0.231	0.0	2	0.37	-10.277	1	0.0494	122.755	4	https://api.spotify.com/v1/tracks/1mVKWLlNKn7lgasPVhxQjD	audio_features	spotify:track:1mVKWLlNKn7lgasPVhxQjD	0.327
414	26AHtbjWKiwYzsoGoUZq53	Pentatonix	66	47qXmZMqUZDXSnP5zONlwY	Grown-Up Christmas List (feat. Kelly Clarkson)	a cappella	0.203	https://api.spotify.com/v1/audio-analysis/47qXmZMqUZDXSnP5zONlwY	0.339	281973	0.375	0.0	8	0.116	-6.146	1	0.0311	121.811	4	https://api.spotify.com/v1/tracks/47qXmZMqUZDXSnP5zONlwY	audio_features	spotify:track:47qXmZMqUZDXSnP5zONlwY	0.182
