	artist_names	popularity_score	track_names	genres_all	acousticness	danceability	duration_ms	energy	instrumentalness	liveness	loudness	mode	speechiness	tempo	time_signature	valence
746	Vance Joy	61	We're Going Home	indie folk, modern rock, pop	0.32299999999999995	0.386	206360	0.675	3.68e-06	0.14	-5.481	0	0.0424	189.894	4	0.429
747	Vance Joy	61	We're Going Home	indie folk, modern rock, pop	0.32299999999999995	0.386	206360	0.675	3.68e-06	0.14	-5.481	0	0.0424	189.894	4	0.429
748	Vance Joy	61	We're Going Home	indie folk, modern rock, pop	0.32299999999999995	0.386	206360	0.675	3.68e-06	0.14	-5.481	0	0.0424	189.894	4	0.429
749	Vance Joy	61	We're Going Home	indie folk, modern rock, pop	0.32299999999999995	0.386	206360	0.675	3.68e-06	0.14	-5.481	0	0.0424	189.894	4	0.429
750	Vance Joy	61	We're Going Home	indie folk, modern rock, pop	0.32299999999999995	0.386	206360	0.675	3.68e-06	0.14	-5.481	0	0.0424	189.894	4	0.429
751	Vance Joy	61	We're Going Home	indie folk, modern rock, pop	0.32299999999999995	0.386	206360	0.675	3.68e-06	0.14	-5.481	0	0.0424	189.894	4	0.429
752	Vance Joy	61	We're Going Home	indie folk, modern rock, pop	0.32299999999999995	0.386	206360	0.675	3.68e-06	0.14	-5.481	0	0.0424	189.894	4	0.429
753	Vance Joy	53	One Of These Days	indie folk, modern rock, pop	0.0417	0.5479999999999999	176440	0.7829999999999999	0.0	0.17800000000000002	-4.9110000000000005	1	0.0279	82.009	4	0.511
754	Vance Joy	53	One Of These Days	indie folk, modern rock, pop	0.0417	0.5479999999999999	176440	0.7829999999999999	0.0	0.17800000000000002	-4.9110000000000005	1	0.0279	82.009	4	0.511
755	Vance Joy	51	Where We Start	indie folk, modern rock, pop	0.882	0.662	200067	0.384	6.38e-05	0.122	-6.1979999999999995	1	0.0288	120.117	4	0.18600000000000003
756	Vance Joy	51	Where We Start	indie folk, modern rock, pop	0.882	0.662	200067	0.384	6.38e-05	0.122	-6.1979999999999995	1	0.0288	120.117	4	0.18600000000000003
757	Bradley Cooper	67	Black Eyes	hollywood	0.000811	0.373	183773	0.937	6.37e-05	0.815	-2.133	0	0.0834	150.24200000000002	4	0.46
758	Bradley Cooper	67	Black Eyes	hollywood	0.000811	0.373	183773	0.937	6.37e-05	0.815	-2.133	0	0.0834	150.24200000000002	4	0.46
759	Bradley Cooper	67	Black Eyes	hollywood	0.000811	0.373	183773	0.937	6.37e-05	0.815	-2.133	0	0.0834	150.24200000000002	4	0.46
760	Bradley Cooper	67	Black Eyes	hollywood	0.000811	0.373	183773	0.937	6.37e-05	0.815	-2.133	0	0.0834	150.24200000000002	4	0.46
761	Ciara	62	Dose	dance pop, hip hop, hip pop, pop, pop rap, post-teen pop, r&b, rap, urban contemporary	0.0316	0.8079999999999999	222190	0.752	2.5e-05	0.405	-5.024	0	0.0733	113.993	4	0.568
762	Ciara	62	Dose	dance pop, hip hop, hip pop, pop, pop rap, post-teen pop, r&b, rap, urban contemporary	0.0316	0.8079999999999999	222190	0.752	2.5e-05	0.405	-5.024	0	0.0733	113.993	4	0.568
763	Ciara	60	Freak Me (feat. Tekno)	dance pop, hip hop, hip pop, pop, pop rap, post-teen pop, r&b, rap, urban contemporary	0.324	0.691	200504	0.716	5.69e-06	0.0788	-5.683	0	0.174	104.696	4	0.441
764	Ciara	60	Freak Me (feat. Tekno)	dance pop, hip hop, hip pop, pop, pop rap, post-teen pop, r&b, rap, urban contemporary	0.324	0.691	200504	0.716	5.69e-06	0.0788	-5.683	0	0.174	104.696	4	0.441
766	Oneke	62	More than Close	focus	0.995	0.413	162478	0.0433	0.919	0.10800000000000001	-26.51	1	0.0538	62.833999999999996	4	0.223
767	Asiahn	59	NOLA	alternative r&b, deep pop r&b, trap soul	0.546	0.43700000000000006	188311	0.327	0.0	0.115	-7.582999999999999	1	0.0326	114.072	4	0.0767
768	Asiahn	59	NOLA	alternative r&b, deep pop r&b, trap soul	0.546	0.43700000000000006	188311	0.327	0.0	0.115	-7.582999999999999	1	0.0326	114.072	4	0.0767
769	Snail Mail	58	Pristine	art pop, folk-pop, indie pop, indie rock, modern rock, preverb	0.00461	0.483	295333	0.695	0.000661	0.102	-5.492999999999999	1	0.0313	126.212	4	0.294
770	Snail Mail	52	Let's Find An Out	art pop, folk-pop, indie pop, indie rock, modern rock, preverb	0.667	0.38299999999999995	133227	0.45399999999999996	0.0019199999999999998	0.0852	-9.471	0	0.0292	191.946	4	0.14800000000000002
771	Snail Mail	51	Stick	art pop, folk-pop, indie pop, indie rock, modern rock, preverb	0.0399	0.537	313187	0.535	3.3299999999999996e-05	0.067	-5.8420000000000005	1	0.0284	117.895	3	0.324
772	Julius Aston	62	Sea Of Tranquility	focus	0.993	0.316	175318	0.00843	0.9620000000000001	0.239	-30.838	1	0.0462	70.891	3	0.263
773	Julius Aston	62	Sea Of Tranquility	focus	0.993	0.316	175318	0.00843	0.9620000000000001	0.239	-30.838	1	0.0462	70.891	3	0.263
774	Julius Aston	62	Sea Of Tranquility	focus	0.993	0.316	175318	0.00843	0.9620000000000001	0.239	-30.838	1	0.0462	70.891	3	0.263
775	Julius Aston	62	Sea Of Tranquility	focus	0.993	0.316	175318	0.00843	0.9620000000000001	0.239	-30.838	1	0.0462	70.891	3	0.263
776	Boyinaband	60	Life Is Fun	antiviral pop, otacore	0.107	0.617	221182	0.8440000000000001	0.0	0.203	-3.783	0	0.278	109.898	4	0.79
777	Boyinaband	60	Life Is Fun	antiviral pop, otacore	0.107	0.617	221182	0.8440000000000001	0.0	0.203	-3.783	0	0.278	109.898	4	0.79
778	Boyinaband	60	Life Is Fun	antiviral pop, otacore	0.107	0.617	221182	0.8440000000000001	0.0	0.203	-3.783	0	0.278	109.898	4	0.79
779	Cauty	71	Ta to Gucci	reggaeton flow	0.523	0.867	174384	0.59	0.0014199999999999998	0.109	-7.778	0	0.386	93.9	4	0.5720000000000001
780	bbno$	59	bad girl	canadian hip hop, underground hip hop, vapor trap	0.14	0.716	141176	0.5579999999999999	1.2e-05	0.0712	-9.013	1	0.392	169.74099999999999	4	0.6609999999999999
781	bbno$	59	bad girl	canadian hip hop, underground hip hop, vapor trap	0.14	0.716	141176	0.5579999999999999	1.2e-05	0.0712	-9.013	1	0.392	169.74099999999999	4	0.6609999999999999
782	bbno$	54	moves	canadian hip hop, underground hip hop, vapor trap	0.19699999999999998	0.917	161633	0.757	0.00458	0.258	-10.03	1	0.24100000000000002	97.977	4	0.813
783	bbno$	54	moves	canadian hip hop, underground hip hop, vapor trap	0.19699999999999998	0.917	161633	0.757	0.00458	0.258	-10.03	1	0.24100000000000002	97.977	4	0.813
784	Yoke Lore	57	Fake You	electropop, indie folk, indie pop, indie poptimism, indie psych-rock, indietronica, modern alternative rock, modern rock, stomp and holler, vapor soul	0.195	0.585	223171	0.606	0.135	0.107	-8.885	1	0.059000000000000004	163.93900000000002	4	0.258
785	Yoke Lore	57	Fake You	electropop, indie folk, indie pop, indie poptimism, indie psych-rock, indietronica, modern alternative rock, modern rock, stomp and holler, vapor soul	0.195	0.585	223171	0.606	0.135	0.107	-8.885	1	0.059000000000000004	163.93900000000002	4	0.258
786	Yoke Lore	56	Ride	electropop, indie folk, indie pop, indie poptimism, indie psych-rock, indietronica, modern alternative rock, modern rock, stomp and holler, vapor soul	0.212	0.5760000000000001	231032	0.609	0.162	0.132	-7.487	0	0.0361	153.855	4	0.435
787	Yoke Lore	56	Ride	electropop, indie folk, indie pop, indie poptimism, indie psych-rock, indietronica, modern alternative rock, modern rock, stomp and holler, vapor soul	0.212	0.5760000000000001	231032	0.609	0.162	0.132	-7.487	0	0.0361	153.855	4	0.435
788	Des Rocs	64	Let Me Live / Let Me Die	modern alternative rock	0.034	0.51	207142	0.759	0.0	0.077	-4.854	1	0.10099999999999999	91.12299999999999	4	0.237
789	Eric Church	56	Heart Like A Wheel	contemporary country, country, country road, modern country rock	0.542	0.506	195547	0.441	0.000537	0.109	-7.9110000000000005	1	0.0506	198.81400000000002	3	0.507
790	Eric Church	55	Drowning Man	contemporary country, country, country road, modern country rock	0.825	0.5489999999999999	227813	0.33	2.05e-06	0.172	-9.28	1	0.0522	80.483	4	0.337
791	Eric Church	53	Solid	contemporary country, country, country road, modern country rock	0.478	0.649	258267	0.368	0.0002	0.257	-10.372	1	0.109	73.542	4	0.191
794	YOG$	56	Alive	indie r&b	0.0592	0.7959999999999999	195706	0.5	0.0	0.068	-6.7010000000000005	1	0.10300000000000001	130.037	4	0.736
795	Excision	55	Vault	brostep, edm, electro house, electronic trap	0.007809999999999999	0.42	297742	0.9620000000000001	0.0128	0.37200000000000005	-1.892	1	0.611	160.02200000000002	4	0.147
796	Excision	51	Rumble	brostep, edm, electro house, electronic trap	0.00020899999999999998	0.312	282835	0.892	0.809	0.10099999999999999	-2.529	1	0.0666	112.639	3	0.033
797	Cigarettes After Sex	55	Crush	dream pop	0.0869	0.401	266667	0.505	0.779	0.11	-8.574	1	0.0252	97.796	4	0.287
798	Cigarettes After Sex	55	Crush	dream pop	0.0869	0.401	266667	0.505	0.779	0.11	-8.574	1	0.0252	97.796	4	0.287
799	Cigarettes After Sex	49	Neon Moon	dream pop	0.099	0.48	225767	0.488	0.0879	0.102	-11.103	1	0.0245	90.34899999999999	4	0.275
800	Cigarettes After Sex	49	Neon Moon	dream pop	0.099	0.48	225767	0.488	0.0879	0.102	-11.103	1	0.0245	90.34899999999999	4	0.275
801	R3HAB	65	Fuego	big room, dance pop, deep big room, dutch house, edm, electro house, pop, progressive electro house, tropical house	0.0998	0.639	136406	0.748	0.0008640000000000001	0.40700000000000003	-6.917999999999999	0	0.133	128.056	4	0.5379999999999999
802	The Wombats	63	Turn	garage rock, indie pop, indie rock, indietronica, modern alternative rock, modern rock, rock	0.00743	0.531	207679	0.847	0.0	0.0916	-3.907	1	0.0529	105.03	4	0.38
803	The Wombats	63	Turn	garage rock, indie pop, indie rock, indietronica, modern alternative rock, modern rock, rock	0.00743	0.531	207679	0.847	0.0	0.0916	-3.907	1	0.0529	105.03	4	0.38
804	The Wombats	63	Turn	garage rock, indie pop, indie rock, indietronica, modern alternative rock, modern rock, rock	0.00743	0.531	207679	0.847	0.0	0.0916	-3.907	1	0.0529	105.03	4	0.38
805	The Wombats	59	Bee-Sting	garage rock, indie pop, indie rock, indietronica, modern alternative rock, modern rock, rock	0.0457	0.65	214433	0.866	0.0	0.0682	-3.713	1	0.0343	115.001	4	0.7170000000000001
806	The Wombats	59	Bee-Sting	garage rock, indie pop, indie rock, indietronica, modern alternative rock, modern rock, rock	0.0457	0.65	214433	0.866	0.0	0.0682	-3.713	1	0.0343	115.001	4	0.7170000000000001
807	The Wombats	59	Bee-Sting	garage rock, indie pop, indie rock, indietronica, modern alternative rock, modern rock, rock	0.0457	0.65	214433	0.866	0.0	0.0682	-3.713	1	0.0343	115.001	4	0.7170000000000001
809	Dylan Scott	57	Nothing To Do Town	canadian contemporary country, contemporary country, country road, lift kit, modern country rock	0.0249	0.551	185413	0.836	1.3300000000000001e-05	0.222	-5.182	1	0.0338	147.954	4	0.9109999999999999
810	Dylan Scott	49	Eastside	canadian contemporary country, contemporary country, country road, lift kit, modern country rock	0.0122	0.541	167143	0.7340000000000001	1.15e-06	0.0696	-5.235	1	0.0457	83.93799999999999	4	0.69
813	Ray LaMontagne	60	Such A Simple Thing	acoustic pop, folk-pop, indie folk, neo mellow, new americana, pop rock, stomp and holler	0.86	0.522	296387	0.256	0.000825	0.142	-11.216	1	0.0258	76.35	4	0.13
814	Melodiesinfonie	61	Tokyo	chillhop, jazz boom bap	0.63	0.638	73333	0.48200000000000004	0.778	0.273	-14.655999999999999	0	0.0975	120.09899999999999	4	0.22899999999999998
815	Jess Glynne	66	123	dance pop, pop, post-teen pop, tropical house	0.0901	0.7070000000000001	190280	0.674	0.0	0.115	-5.577999999999999	1	0.177	95.02	4	0.9279999999999999
816	Jess Glynne	75	Thursday	dance pop, pop, post-teen pop, tropical house	0.452	0.603	216239	0.5539999999999999	0.0	0.0545	-4.381	1	0.0646	111.98899999999999	4	0.354
817	Jess Glynne	65	I'll Be There	dance pop, pop, post-teen pop, tropical house	0.0288	0.627	194387	0.858	0.0	0.19899999999999998	-3.116	1	0.0394	100.074	4	0.39899999999999997
819	Beach House	56	Lemon Glow	art pop, chamber pop, chillwave, dream pop, folk-pop, freak folk, indie folk, indie pop, indie rock, indietronica, modern rock, neo-psychedelic	0.447	0.466	244947	0.83	0.972	0.23199999999999998	-7.504	1	0.0296	148.467	4	0.51
820	Beach House	49	Dive	art pop, chamber pop, chillwave, dream pop, folk-pop, freak folk, indie folk, indie pop, indie rock, indietronica, modern rock, neo-psychedelic	0.0101	0.374	265373	0.818	0.9570000000000001	0.0914	-6.209	1	0.0455	111.01100000000001	4	0.17300000000000001
821	Transviolet	56	Undo	dance pop, electropop, indie electro-pop, indie poptimism, indietronica, pop, vapor soul	0.332	0.6859999999999999	231960	0.518	0.00946	0.17	-7.03	1	0.0654	93.949	4	0.149
822	Casting Crowns	56	Awaken Me	anthem worship, ccm, christian alternative rock, christian music, christian rock, world worship, worship	0.215	0.525	293853	0.562	4.01e-05	0.0902	-6.819	0	0.0302	90.044	4	0.141
823	Hollywood Undead	58	Another Level	alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock, screamo	0.145	0.73	199187	0.899	0.0	0.159	-4.427	1	0.0866	127.99600000000001	4	0.753
824	Hollywood Undead	58	Another Level	alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock, screamo	0.145	0.73	199187	0.899	0.0	0.159	-4.427	1	0.0866	127.99600000000001	4	0.753
825	Hollywood Undead	58	Another Level	alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock, screamo	0.145	0.73	199187	0.899	0.0	0.159	-4.427	1	0.0866	127.99600000000001	4	0.753
826	Hollywood Undead	55	Something to Believe	alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock, screamo	0.0295	0.654	201609	0.855	0.0	0.43200000000000005	-4.7219999999999995	1	0.0545	130.966	4	0.7140000000000001
827	Hollywood Undead	55	Something to Believe	alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock, screamo	0.0295	0.654	201609	0.855	0.0	0.43200000000000005	-4.7219999999999995	1	0.0545	130.966	4	0.7140000000000001
828	Hollywood Undead	55	Something to Believe	alternative metal, nu metal, pop punk, post-grunge, rap metal, rap rock, screamo	0.0295	0.654	201609	0.855	0.0	0.43200000000000005	-4.7219999999999995	1	0.0545	130.966	4	0.7140000000000001
829	Khruangbin	57	Friday Morning - Recorded at Spotify Studios NYC	funk	0.32899999999999996	0.439	396554	0.196	0.9079999999999999	0.11	-14.863	1	0.0603	65.87899999999999	4	0.5
830	Khruangbin	57	Friday Morning - Recorded at Spotify Studios NYC	funk	0.32899999999999996	0.439	396554	0.196	0.9079999999999999	0.11	-14.863	1	0.0603	65.87899999999999	4	0.5
831	Khruangbin	57	Friday Morning - Recorded at Spotify Studios NYC	funk	0.32899999999999996	0.439	396554	0.196	0.9079999999999999	0.11	-14.863	1	0.0603	65.87899999999999	4	0.5
832	Khruangbin	57	Friday Morning - Recorded at Spotify Studios NYC	funk	0.32899999999999996	0.439	396554	0.196	0.9079999999999999	0.11	-14.863	1	0.0603	65.87899999999999	4	0.5
833	O.A.R.	58	Miss You All the Time	jam band, neo mellow, pop rock, post-grunge	0.165	0.589	193760	0.603	0.0	0.0687	-5.517	1	0.0435	76.874	4	0.456
834	Yung Tory	56	Netflix & Chill	canadian hip hop, vapor trap	0.382	0.7070000000000001	174002	0.34700000000000003	0.0	0.121	-13.071	1	0.249	178.037	3	0.8290000000000001
835	Shinedown	56	MONSTERS	alternative metal, nu metal, post-grunge, rap rock	0.0020399999999999997	0.48700000000000004	248373	0.9	6.42e-06	0.11	-4.54	1	0.0529	149.959	4	0.377
836	Shinedown	51	BRILLIANT	alternative metal, nu metal, post-grunge, rap rock	0.000231	0.331	274280	0.945	0.0113	0.0435	-4.54	1	0.34700000000000003	174.005	3	0.151
837	Twin Shadow	57	Brace (feat. Rainsford)	alternative dance, art pop, chamber pop, chillwave, dream pop, electropop, indie pop, indie rock, indietronica, metropopolis, modern rock, neo-psychedelic, new rave, nu gaze, shimmer pop	0.41700000000000004	0.695	206561	0.565	3.69e-05	0.0979	-5.806	1	0.0382	67.992	4	0.302
838	Twin Shadow	57	Brace (feat. Rainsford)	alternative dance, art pop, chamber pop, chillwave, dream pop, electropop, indie pop, indie rock, indietronica, metropopolis, modern rock, neo-psychedelic, new rave, nu gaze, shimmer pop	0.41700000000000004	0.695	206561	0.565	3.69e-05	0.0979	-5.806	1	0.0382	67.992	4	0.302
839	Sugarland	57	Babe (feat. Taylor Swift)	contemporary country, country, country dawn, country road, modern country rock	0.0187	0.535	215107	0.777	1.62e-06	0.136	-3.292	1	0.207	171.72	4	0.664
841	Oliver Heldens	2	Riverside 2099	big room, dance pop, deep big room, edm, electro house, house, progressive electro house, progressive house, tropical house	0.0582	0.8	232381	0.8590000000000001	0.904	0.6	-5.556	1	0.0585	126.0	4	0.6970000000000001
842	Oliver Heldens	2	Riverside 2099	big room, dance pop, deep big room, edm, electro house, house, progressive electro house, progressive house, tropical house	0.0582	0.8	232381	0.8590000000000001	0.904	0.6	-5.556	1	0.0585	126.0	4	0.6970000000000001
843	Halestorm	56	Uncomfortable	alternative metal, nu metal, post-grunge	0.00172	0.5329999999999999	220667	0.976	0.0	0.147	-2.501	1	0.0814	118.915	4	0.298
844	Halestorm	56	Uncomfortable	alternative metal, nu metal, post-grunge	0.00172	0.5329999999999999	220667	0.976	0.0	0.147	-2.501	1	0.0814	118.915	4	0.298
845	Alison Wonderland	57	High	aussietronica, brostep, edm, electra, electronic trap, escape room	0.0137	0.41600000000000004	174775	0.594	1.24e-06	0.573	-6.836	1	0.0661	135.985	4	0.114
846	Martina McBride	56	Happy Holiday / It's The Holiday Season	christmas, contemporary country, country, country dawn, country road	0.66	0.597	135547	0.583	0.0	0.0416	-6.143	1	0.048	77.568	4	0.573
847	Martina McBride	56	Happy Holiday / It's The Holiday Season	christmas, contemporary country, country, country dawn, country road	0.66	0.597	135547	0.583	0.0	0.0416	-6.143	1	0.048	77.568	4	0.573
848	Martina McBride	56	Happy Holiday / It's The Holiday Season	christmas, contemporary country, country, country dawn, country road	0.66	0.597	135547	0.583	0.0	0.0416	-6.143	1	0.048	77.568	4	0.573
849	Martina McBride	56	Happy Holiday / It's The Holiday Season	christmas, contemporary country, country, country dawn, country road	0.66	0.597	135547	0.583	0.0	0.0416	-6.143	1	0.048	77.568	4	0.573
851	Imaginary Future	64	Come As You Are	acoustic pop, chamber pop, indie anthem-folk, indie cafe pop, indie folk, indiecoustica, neo mellow, viral pop	0.982	0.308	165309	0.0204	0.00044800000000000005	0.107	-18.123	0	0.0377	147.369	3	0.128
852	WINNER	63	EVERYDAY	k-pop, korean pop	0.289	0.856	206351	0.6	0.0	0.0607	-4.712	1	0.0705	120.022	4	0.711
853	Kim Petras	58	Close Your Eyes	dance pop, electropop, escape room, indie poptimism, indietronica, pop, post-teen pop	0.00949	0.542	235616	0.708	0.0034200000000000003	0.132	-5.805	0	0.0484	106.083	4	0.37200000000000005
854	Kim Petras	58	Close Your Eyes	dance pop, electropop, escape room, indie poptimism, indietronica, pop, post-teen pop	0.00949	0.542	235616	0.708	0.0034200000000000003	0.132	-5.805	0	0.0484	106.083	4	0.37200000000000005
855	Kim Petras	58	Close Your Eyes	dance pop, electropop, escape room, indie poptimism, indietronica, pop, post-teen pop	0.00949	0.542	235616	0.708	0.0034200000000000003	0.132	-5.805	0	0.0484	106.083	4	0.37200000000000005
856	Kim Petras	58	Close Your Eyes	dance pop, electropop, escape room, indie poptimism, indietronica, pop, post-teen pop	0.00949	0.542	235616	0.708	0.0034200000000000003	0.132	-5.805	0	0.0484	106.083	4	0.37200000000000005
865	Florence + The Machine	63	Hunger	chamber pop, folk-pop, pop	0.53	0.7290000000000001	214667	0.675	0.0	0.0985	-5.62	0	0.0415	116.016	4	0.332
866	Florence + The Machine	63	Hunger	chamber pop, folk-pop, pop	0.53	0.7290000000000001	214667	0.675	0.0	0.0985	-5.62	0	0.0415	116.016	4	0.332
867	Florence + The Machine	63	Hunger	chamber pop, folk-pop, pop	0.53	0.7290000000000001	214667	0.675	0.0	0.0985	-5.62	0	0.0415	116.016	4	0.332
868	Florence + The Machine	63	Hunger	chamber pop, folk-pop, pop	0.53	0.7290000000000001	214667	0.675	0.0	0.0985	-5.62	0	0.0415	116.016	4	0.332
869	Florence + The Machine	63	Hunger	chamber pop, folk-pop, pop	0.53	0.7290000000000001	214667	0.675	0.0	0.0985	-5.62	0	0.0415	116.016	4	0.332
870	Florence + The Machine	63	Hunger	chamber pop, folk-pop, pop	0.53	0.7290000000000001	214667	0.675	0.0	0.0985	-5.62	0	0.0415	116.016	4	0.332
871	Florence + The Machine	63	Hunger	chamber pop, folk-pop, pop	0.53	0.7290000000000001	214667	0.675	0.0	0.0985	-5.62	0	0.0415	116.016	4	0.332
872	Florence + The Machine	63	Hunger	chamber pop, folk-pop, pop	0.53	0.7290000000000001	214667	0.675	0.0	0.0985	-5.62	0	0.0415	116.016	4	0.332
873	Mozzy	54	Bands on Me (feat. Blac Youngsta, A Boogie Wit Da Hoodie & Teejay3k)	trap music, west coast trap	0.000633	0.743	186067	0.522	0.0	0.11599999999999999	-7.999	1	0.113	88.959	4	0.245
874	Mozzy	54	Bands on Me (feat. Blac Youngsta, A Boogie Wit Da Hoodie & Teejay3k)	trap music, west coast trap	0.000633	0.743	186067	0.522	0.0	0.11599999999999999	-7.999	1	0.113	88.959	4	0.245
875	Mozzy	54	Bands on Me (feat. Blac Youngsta, A Boogie Wit Da Hoodie & Teejay3k)	trap music, west coast trap	0.000633	0.743	186067	0.522	0.0	0.11599999999999999	-7.999	1	0.113	88.959	4	0.245
876	Mozzy	54	Bands on Me (feat. Blac Youngsta, A Boogie Wit Da Hoodie & Teejay3k)	trap music, west coast trap	0.000633	0.743	186067	0.522	0.0	0.11599999999999999	-7.999	1	0.113	88.959	4	0.245
877	Mozzy	49	Not Impressive	trap music, west coast trap	0.29100000000000004	0.573	146526	0.8029999999999999	0.0	0.26	-6.053999999999999	1	0.405	93.87200000000001	4	0.561
878	Mozzy	49	Not Impressive	trap music, west coast trap	0.29100000000000004	0.573	146526	0.8029999999999999	0.0	0.26	-6.053999999999999	1	0.405	93.87200000000001	4	0.561
879	Mozzy	49	Not Impressive	trap music, west coast trap	0.29100000000000004	0.573	146526	0.8029999999999999	0.0	0.26	-6.053999999999999	1	0.405	93.87200000000001	4	0.561
880	Mozzy	49	Not Impressive	trap music, west coast trap	0.29100000000000004	0.573	146526	0.8029999999999999	0.0	0.26	-6.053999999999999	1	0.405	93.87200000000001	4	0.561
885	Golden Vessel	59	Hesitate	aussietronica, indie r&b, vapor soul, vapor twitch	0.7390000000000001	0.406	251279	0.53	0.0161	0.10800000000000001	-9.556000000000001	1	0.045	122.773	4	0.0701
886	Golden Vessel	59	Hesitate	aussietronica, indie r&b, vapor soul, vapor twitch	0.7390000000000001	0.406	251279	0.53	0.0161	0.10800000000000001	-9.556000000000001	1	0.045	122.773	4	0.0701
887	HONNE	61	Me & You ◑	indie r&b, vapor soul	0.645	0.769	243601	0.546	0.000231	0.0948	-8.27	0	0.0387	120.22	4	0.603
892	Pi’erre Bourne	55	Hacked My Instagram	underground hip hop, vapor trap	0.0151	0.6990000000000001	120778	0.528	1.32e-06	0.239	-7.489	1	0.0692	81.582	4	0.171
893	Pi’erre Bourne	55	Hacked My Instagram	underground hip hop, vapor trap	0.0151	0.6990000000000001	120778	0.528	1.32e-06	0.239	-7.489	1	0.0692	81.582	4	0.171
894	Pi’erre Bourne	55	Hacked My Instagram	underground hip hop, vapor trap	0.0151	0.6990000000000001	120778	0.528	1.32e-06	0.239	-7.489	1	0.0692	81.582	4	0.171
895	Pi’erre Bourne	55	Hacked My Instagram	underground hip hop, vapor trap	0.0151	0.6990000000000001	120778	0.528	1.32e-06	0.239	-7.489	1	0.0692	81.582	4	0.171
896	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
897	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
898	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
899	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
900	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
901	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
902	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
903	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
904	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
905	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
906	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
907	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
908	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
909	Syn Cole	62	Who You Are (feat. MIO)	big room, dance pop, deep tropical house, edm, electro house, house, pop, progressive electro house, tropical house	0.0724	0.695	195000	0.8270000000000001	0.0	0.0927	-3.13	1	0.0379	119.95700000000001	4	0.6809999999999999
