,artist_ids,genres_all
4156,7LuvQlyXxSQI8h6V9doNQN,"trap music, vapor trap"
4157,1iwTLEeVSDXJxCY9pg0UZz,australian underground hip hop
4158,0blbVefuxOGltDBa00dspv,"anime, anime rock, j-pop, japanese r&b, otacore"
4159,2kO6mP0olFJGGh6kvUdNC8,modern alternative rock
4160,1aSxMhuvixZ8h9dK9jIDwL,"art pop, art rock, dance rock, folk-pop, lilith, new wave, new wave pop, permanent wave, piano rock, pop rock, singer-songwriter"
4161,656RXuyw7CE0dtjdPgjJV6,"classical, classical era"
4162,3DVNivnmWy2nzzIneVr4Yk,"corrido, regional mexican, regional mexican pop"
4163,0J6PhnVD21GSFoJ9HoadLH,"alternative hip hop, escape room"
4164,6e64nPdtxyICfh90RJukpg,"american choir, children's choir"
4165,7D8LuVnlyu91ndcPe70j7S,
4166,4YJsSCuag8W1TFTgSeEc2k,"brostep, downtempo, drill and bass, edm, electro house, electronic trap, filthstep"
4167,0RUwm9ukhlW1oXDzXxj3C0,lo-fi beats
4168,1AeC9AuzqGc3IXMC2T5xny,"groove metal, metal"
4169,3qDMrpZHtZEtVl5i1l7hP3,"electropop, indie poptimism"
4170,4PwrerouUXvowe3ynAOWSP,violin
4171,1xOgtDBKnZvSLAgCVSOmNH,"chillhop, lo-fi beats"
4172,1I0u4AcLiYUrTTPAXadpLO,
4173,1n65zfwYIj5kKEtNgxUlWb,"alternative rock, art rock, dance rock, dream pop, gothic rock, new romantic, new wave, new wave pop, post-punk, punk, rock, uk post-punk"
4174,2Zi3RrdQqk63Xj0914STkS,vapor pop
4175,4DUQBYAyOTZotSEdKhaf6c,"alternative emo, anthem emo, emo, melodic hardcore, modern alternative rock, pop punk"
4176,49iKbKGqgn8OESkW5WduX0,"adult standards, new jack swing, quiet storm, r&b, soft rock, urban contemporary"
4177,46UxF4P7x9FUigK1O2sSsV,"gangster rap, hip hop, horrorcore, hyphy, west coast rap, west coast trap"
4178,78sJswwVn4P8aEhkF4K6fQ,"k-pop, korean pop, korean r&b"
4179,3O7mUqVuHmLJqHXbFiQY62,"underground hip hop, vapor trap"
4180,2vGaSKEDFsVPBgcnGxqlBN,indie poptimism
4181,3q9nybxzbSHsesDBHUlP4c,"canadian pop, indie poptimism, modern alternative rock, modern rock"
4182,4rjlerN21ygkIhmUv55irs,"alternative rock, art rock, britpop, dance rock, dream pop, garage rock, indie rock, lo-fi, neo-psychedelic, new wave, noise pop, nu gaze, post-punk, punk, rock, scottish indie, shoegaze, uk post-punk"
4183,5K0BVchFxmuKBw7DojGSQO,"electropop, indie electro-pop, indie poptimism, metropopolis, nz indie, nz pop, vapor soul"
4184,5YyGLejM00snCF1RJKlocJ,
4185,5dGqZk0lZFQB6MIus08k8e,"chillhop, lo-fi beats"
4186,66LFdGYtbmJ6G8sArrkfsu,
4187,0EyZDKtc41e4A3a3v69MxD,"contemporary country, lift kit, red dirt"
4188,2QcZxAgcs2I1q7CtCkl6MI,"c-pop, cantopop, mandopop"
4189,2JMtxA2S9SNUlqBlkDtXm6,"indiecoustica, new americana, stomp and holler, utah indie"
4190,34XlPCFfB4vT7P1ekWq9Jc,"boston rock, indie folk, indie pop, modern rock, neo mellow, pop rock"
4191,5Wfvw7rDz7HA6gE2z6QhqO,"folk-pop, indie folk, indiecoustica, new americana, stomp and holler"
4192,1JLSWENZYA41LY8C3RfbnK,
4193,5hPcCMWgf6Qu9vUQVySwcY,"escape room, trap queen"
4194,0ubGY2CcC0tvR0eE6hJaT8,"bedroom soul, indie r&b"
4195,4i2mkyKkRrc0OvPrWqb4BE,"anthem worship, ccm, christian alternative rock, christian music, christian rock, worship"
4196,6OgHTWl7y9oeccoxeXXDPn,chillhop
4197,3RTzAwFprBqiskp550eSJX,"art rock, brill building pop, bubblegum pop, classic rock, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter, soft rock, traditional folk"
4198,4AllEJE7mVkhhyUV6DjqPz,"atl hip hop, crunk, dirty south rap, gangster rap, pop rap, rap, southern hip hop, trap music"
4199,1nivFfWu6oXBFDNyVfFU5x,modern southern rock
4200,1JdeDdujDbS6ZeSlkXqx3a,"canadian celtic, celtic, new age, world"
4201,5qa31A9HySw3T7MKWI9bGg,"electropop, indie poptimism"
4202,6Tz0QRoe083BcOo2YbG9lV,"german pop, german rock, new wave pop"
4203,5TaNgUYDRoqjh6MhLNTLJR,
4204,0P2bZXPyjHYRW4guHVAFl1,"edm, electronic trap, traprun, tropical pop edm"
4205,1Kua8JL4qKC0Yz5KMoANYU,
4206,5lbM4g6bhxjNX7R5QHP2nD,"australian reggae fusion, neo mellow"
4207,11X6X2mMWvQmD0GeoOCetZ,
4208,2FTj5ijy8lP59d2V9dHR6I,vapor twitch
4209,0K3gUcawlzf0s7WE9umkgd,"lift kit, outlaw country, red dirt, roots americana, texas country"
4210,3WPKDlucMsXH6FC1XaclZC,"alternative metal, crossover thrash, funk metal, funk rock, groove metal, hard rock, hardcore punk, metal, nu metal, punk, rap rock, speed metal, thrash metal"
4211,4Nytv7Lm390GcdWJKnbgsI,
4212,5lCekoJW9jNq01B1wiqdAb,
4213,7vepnwRvKefoPW3f6Gl4bn,
4214,2pTCZ9C1fXdaVlv6d5EIXM,"chillwave, future funk, indie r&b, indietronica, shimmer psych, vapor soul, vapor twitch, vaporwave"
4215,0gqIrDRL7CEPBWMmkuZPdQ,"alternative hip hop, east coast hip hop, hardcore hip hop, hip hop, jazz rap, rap, turntablism"
4216,2iPiEjvpiyVOYH7JSRgqfW,
4217,4J69yWrKwWJgjv3DKTZcGo,"blues-rock, classic rock, folk rock, psychedelic rock, rock"
4218,5vCOdeiQt9LyzdI87kt5Sh,swedish pop
4219,7Kp7SzuRuNiPFCy7JIwnLx,"atl hip hop, deep southern trap, pop rap, rap, southern hip hop, trap music"
4220,15NtJjjHRFybdNSMyM9smT,
4221,1nf5yEVCfMbqm1OCYpntBT,"indie poptimism, tropical pop edm"
4222,3wyfo3svXNWnszGAEVey11,"canadian indie, dance-punk, indie pop, indie rock, indietronica, modern rock, new rave, ontario indie, shimmer pop"
4223,1SbnQl7KrIVnXhYcQcMjL2,"anthem worship, ccm, christian alternative rock, christian music, christian rock, worship"
4224,5dlCVmfRbWVGOJYHzGyk32,"bebop, big band, cool jazz, hard bop, jazz, jazz saxophone, library music, soul jazz, stride, swing"
4225,73sSFVlM6pkweLXE8qw1OS,"adult standards, brill building pop, bubblegum pop, christmas, doo-wop, folk rock, lounge, merseybeat, nashville sound, rhythm and blues, rock-and-roll, rockabilly"
4226,19z3Is8jPDFmLphrQ2w2Du,
4227,4WlSvDKaq1PA2Nr7cCIPxX,"blues-rock, classic rock, country rock, folk, folk rock, mellow gold, psychedelic rock, rock, roots rock, singer-songwriter, soft rock, southern rock, traditional folk"
4228,32QzlLbdI90xZtgtHorqzB,
4229,2RWaZohsuqSJX9xWX3p95G,"broadway, cabaret, hollywood, movie tunes, show tunes"
4230,3kortApcf0ntRWexUkJE4H,"battle rap, trap music"
4231,0lFDQOEK5OwsyPXb1aWJzY,
4232,5Kkhk21siwbW3BfZUwpykJ,
4233,5zhxxb24WP6q6rbLHAn2UQ,"a cappella, christian a cappella, college a cappella"
4234,0T7J61YgErxSH8yuyggHJO,"heartland rock, outlaw country, red dirt, texas country"
4235,0h6JSIfoSSbXtaBWiUC4Wy,"chillhop, jazz boom bap, lo-fi beats"
4236,48wkAWDOLtRePHhfZA2TTH,
4237,6ZFv3wQwwWPiVDWhv0mjQK,"reggae, rock steady, ska"
4238,1Vr7DTbtTpOp4tn4hAGOYo,"dembow, rap dominicano, reggaeton flow"
4239,2YqvF0mZUjjtRyMP4vyGUf,"country rap, redneck"
4240,1tpXaFf2F55E7kVJON4j4G,"alternative rock, blues-rock, dance-punk, garage rock, indie rock, modern blues rock, modern rock, neo-psychedelic, permanent wave, punk blues, rock"
4241,320TrJub4arztwXRm7kqVO,"blues, blues-rock, christmas, classic rock, classic soul, electric blues, folk rock, funk, jazz blues, louisiana blues, modern blues, new orleans blues, piano blues, psychedelic rock, roots rock, soul, traditional blues"
4242,3NR7hAacOhmcztWvD7vJfS,bass trap
4243,4lDXfIznmGueBgTjI3qGUX,"french indie pop, french indietronica, tropical house"
4244,5pZE9tgrhmIGWAsJZ7YxNK,"latin, latin hip hop, reggaeton, reggaeton flow, tropical"
4245,72X6FHxaShda0XeQw3vbeF,"alternative rock, art pop, chamber pop, dream pop, indie pop, indie rock, lo-fi, modern rock, neo-psychedelic, new wave, noise pop, nu gaze, post-rock, shoegaze, slow core"
4246,4zIBkSJcqRp4ADuFI94WvO,"contemporary country, country, country road, modern country rock"
4247,7suLW93RkuQKWb4WTI5F14,"christian hip hop, christian trap"
4248,5mqguTgtaoCMNMZD6txCh6,"bedroom pop, indie r&b"
4249,0XUBVuE1odesNug0oKt9Me,chillhop
4250,4y5d67UxD0QON2vRZOjXZ6,
4251,2DORQjKJVYZMx9uu82UGtT,australian pop
4252,2iM28IgKg89v1o7BTQAVPo,"album rock, folk, folk rock, heartland rock, mellow gold, piano rock, pop rock, rock, soft rock"
4253,4j7EVY3kuDwLPfD2jfC7LC,"alternative rock, mellow gold, neo mellow, pop rock, post-grunge, rock"
4254,4iSKnRZAxkmqNok6tv10Se,"alternative metal, funk metal, nu metal, post-grunge, rap rock"
4255,1dIjbaW9JTTQQ7ufrQnGsq,"christian hip hop, christian trap"
4256,1Z3HvW1V35gdsbhY20SMoU,"hyphy, west coast trap"
4257,5gUZ67Vzi1FV2SnrWl1GlE,"latin hip hop, reggaeton flow"
4258,0LBfcXnrLErD1afLyzB2xA,"emo rap, lo-fi beats, underground hip hop"
4259,7omzannyG2lfDqP5xyZo34,"acoustic pop, folk-pop, indiecoustica, neo mellow, pop rock, viral pop"
4260,7apN8bBgl19E0Ona9pvPq0,"anthem worship, deep ccm, world worship"
4261,2jJCk4fs0irQjjrG0Yo4I9,
4262,0jgAONnsHxrwAlhkMUVS78,"country, country gospel, country rock, mellow gold, nashville sound, outlaw country, traditional country"
4263,294lNTPZfdqyzt8qnxmFiL,alternative r&b
4264,67ei8ib6PLT1w3OkhIb4fB,"alternative hip hop, east coast hip hop, hardcore hip hop, hip hop, southern hip hop"
4265,6AnrSlk5Gp1YMXgaI3mWCL,"celtic, irish folk"
4266,7jZycSvTyx0W9poD4PjEIG,"indie anthem-folk, modern alternative rock, modern rock"
4267,1h2OVSKRdJHnVqyCKqCLkf,
4268,4M1FpEWs2PeYfJe7xxJfhH,glam rock
4269,5KnnO1gTaru3vtpr8cn8Im,"chillhop, lo-fi beats"
4270,6Z4puj0KYgtcxJrVXKmvBX,jersey club
4271,6e7QpHYqEiyJGiM98IysLa,"nashville sound, outlaw country, traditional country"
4272,4jpaXieuls7LVzG1uma5Rs,"alternative metal, groove metal, melodic death metal, nu metal"
4273,6CCTvLyIHqUhY6VQizt150,"edm, progressive house, uplifting trance"
4274,4n1lW38WKgyPEIZowQ3AND,"compositional ambient, focus, j-ambient, japanese classical"
4275,73JEBdDEFeVaOLg3y0HhBD,"folk, folk-pop, lilith, new wave pop, pop rock, singer-songwriter"
4276,4Gso3d4CscCijv0lmajZWs,"trap soul, vapor trap"
4277,4b8dLpJgJpNQYzu4AtXLt3,
4278,5oYuKMBiaAc0W8Gt7FVIjb,
4279,78DWNk8gFHU30TGITAgbM7,"deep big room, edm, vapor twitch"
4280,0QWrMNukfcVOmgEU0FEDyD,
4281,3oYQrBzEQNpxnjWXP54B4n,"broadway, hollywood, show tunes"
4282,7dc6hUwyuIhrZdh80eaCEE,"big room, deep big room, disco house, dutch house, edm, electro house, house, progressive electro house, progressive house, tech house, tropical house"
4283,3nUbzTTtP2w4HqvT5y5vkV,"indie pop, indie poptimism, indie rockism, indietronica, modern rock, shimmer pop"
4284,5fW4vA2xSDXwdSopSVrerj,
4285,2tLI4kPsmsxQQv6zr2jbgt,"bass trap, traprun, tropical pop edm"
4286,0fIdQWpwzU2oEtsoyArDOL,"banda, grupera, norteno, ranchera, regional mexican, tejano"
4287,2cg9jlWp1QRc0Sk6kTp9Ez,"chillhop, jazz boom bap, lo-fi beats"
4288,5RQqbE8uh2NwotXk6wvYa6,
4289,10I1X1Vygp2J6R4jP5gF10,"canadian contemporary country, lift kit"
4290,6OWapcJm9xd55ci9CYbAuT,roots rock
4291,6fBjnfeYEU3VFuQl8RPrp8,"banda, cumbia, cumbia sonidera, deep cumbia sonidera, duranguense, grupera, regional mexican"
4292,5wcYaJMgpLDF2IkhFXdIAg,sleep
4293,60b7IDlGflg5lgyfEGf9yB,"chillhop, future funk"
4294,6I6t21SFbxZ7RbQgD5dN7U,"dance pop, hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary"
4295,6QHu71f8LLeT8n0GzfbYFc,"brazilian reggae, dancehall, dub, lovers rock, reggae, roots reggae"
4296,2DctCFD8X80VeY7WLC86PS,"deep southern trap, rap, trap music"
4297,4sZw3BLoQ9SniX4mcoh80b,"disney, hollywood, movie tunes"
4298,5fQYCNYjrT9c4ZssNrC0gh,"chillhop, jazz boom bap, lo-fi beats"
4299,5wx70QuZtxRUIIYek3RSaV,"latin pop, mexican pop"
4300,4A6cd63FWHbCLqk9mtGUZZ,
4301,7FZj349hdLfD6qzXkJLuAh,"latin, latin arena pop, latin pop, rock en espanol, spanish pop, spanish pop rock, tropical"
4302,6f0hUHWLOCxCSDQMtdVAS7,"indie pop rap, pop rap"
4303,0lM8pgLaP7dAfY5E4jLNuj,
4304,4Lm0pUvmisUHMdoky5ch2I,"alternative metal, bow pop, cello, gothic metal, nu metal, power metal"
4305,4uBD3fsHzb3IpOTGpicsbH,
4306,3tM6SwRysCaIK0kW4h0mVP,"comic, indie pop rap, pop rap"
4307,6FITmSxIMsk6TfulFiCIIz,"classic rock, rock"
4308,6fVcDUckTwxqg56qNsEvUr,"chamber pop, folk-pop, indie folk, indie pop, indie rock, modern rock, scottish indie, scottish rock, stomp and holler"
4309,0dlOr0VIysztGWvU1dpjmP,"australian pop, dance pop, europop, folk-pop, lilith, new wave pop, pop rock"
4310,7aPpQAojLntyf84Vj98zYR,
4311,3QcGV278a6mmLRTOK29WBP,"disney, movie tunes"
4312,4XaUmUGjidSklcDHxv3XWf,"indietronica, metropopolis, shimmer pop"
4313,24BYRlsS8uIO4jA71mJ4Js,"bhangra, desi, desi hip hop, indian pop, modern bollywood, punjabi, sufi"
4314,5k7Y2t4cB5dG219QgFCvXW,indie electro-pop
4315,6sOhwBjVzpiEBAYEWYwDoX,
4316,28gf2piFx6cAKOMIwcky5a,mandopop
4317,3azKf6nXrUCI1RLZkX4Aj6,
4318,7GIgWnjx8RK1OJsMJkevgg,bedroom soul
4319,00sCATpEvwH48ays7PlQFU,modern bollywood
4320,2fHcpUAFhqmfloo2HkBN3e,
4321,3SYkxKBdwKFCTxWDh9l5f9,deep melodic euro house
4322,4lYtGx5NZQJHsMyhHc5iz3,"alternative rock, dance rock, garage rock, new wave, post-punk, psychobilly, punk, punk blues, rockabilly, uk post-punk"
4323,6UWui6Csqc1ywqnDzjOWnk,
4324,74IEeKcuS34kF2TjOigXra,gospel
4325,0JXDwBs1sEp6UKoAP58UdF,"alternative emo, anthem emo, canadian punk, easycore, pop emo, pop punk"
4326,1PnsxAfjwnxNODAaKTu8VO,country rap
4327,2PUZljI6YOKycWygjY6EQV,lo-fi beats
4328,1Tp7C6LzxZe9Mix6rn4zbI,"deep new americana, new americana, stomp and holler"
4329,66MvLAvLznk5UOvASVGjk4,"classical, classical performance, classical piano"
4330,4WUGQykLBGFfsl0Qjl6TDM,"deep groove house, edm, house, tropical house"
4331,3SFVIUlipGj3RpWCKe9s73,"bass trap, deep underground hip hop, traprun"
4332,5FwydyGVcsQllnM4xM6jw4,"alternative emo, emo, indie rock, instrumental post-rock, midwest emo, modern rock"
4333,2wXBWJhbm1gfEVjyEEuhDH,"canadian folk, canadian indie, chamber pop, melancholia, ontario indie, singer-songwriter"
4334,4pLxUMyDrijXynrUP59whJ,"red dirt, roots americana"
4335,7prZJzDK9Eaidya20kUciB,
4336,0G30w5bGYq4LmC0L6bCOQQ,
4337,1bqHIHJm8coUJqqoguolZJ,"cumbia, grupera, latin, latin arena pop, latin pop, mexican pop, rock en espanol, tropical"
4338,5d1oOpLkM76Tgr2zWMTYkm,
4339,0AspLZGQkP38yddNoD0pLn,"latin pop, mexican pop"
4340,49zXTngyUTielHTbbH5YKs,"bebop, big band, contemporary jazz, contemporary post-bop, cool jazz, hard bop, jazz, jazz funk, jazz fusion, jazz trumpet, soul jazz, vocal jazz"
4341,1t65YxEAtU3iii6bCzSGF8,"progressive trance, trance, uplifting trance, vocal trance"
4342,4IbUky1dWqlyVlMMTJXPI5,
4343,5CCf77sKGlTdfIiIDaVScj,"contemporary country, country, country gospel, country road, country rock"
4344,5PeQ24Ru3fypcBborc8IeN,antiviral pop
4345,19HFRWmRCl27kTk6LeqAO8,
4346,6q2peHL8h2vUGvWNbsIjii,detroit trap
4347,0XblvrTo6mnHOxWIP1t5T6,"progressive post-hardcore, screamo"
4348,3vDjFm7GgG4ph7WR1KwNvp,
4349,0ueWjtogcQO8bHxAskyxDY,
4350,5os0Ltvz8Q8BvXOPOd1frx,"dancehall, reggae, reggae fusion, roots reggae"
4351,7tNLRmiAN8hpmFrbIHiHsy,"acoustic pop, ectofolk, folk, folk-pop, lilith, new americana, new wave pop, singer-songwriter"
4352,1pcufq5QrAZE0kBRQS65DM,"christian hip hop, christian trap"
4353,6zVSYiNDYelMzhMiZQJU7W,"healing, new age, operatic pop"
4354,3jaknADFL7EOn3lSRneM7v,
4355,5lcjVQ4c220HJHr0AuZXdl,"banda, grupera, norteno, ranchera, regional mexican, tejano"
4356,4nUBBtLtzqZGpdiynTJbYJ,
4357,5CuU6SRJjbbZL926nSGGxX,"abstract hip hop, alternative hip hop, escape room"
4358,5n71fmAB8Un2IfAPn64erN,"emo, metalcore, pop punk, post-hardcore, screamo"
4359,0XSz7OqyhKBKRq4ZU8WpAo,
4360,2aqdy2BLMhGFHhRb1ZbDCF,
4361,6apXk5PGvEVbgXOTyk6fP1,"deep pop r&b, detroit trap, trap queen"
4362,7MJ1pB5d6Vjmzep2zQlorn,"british modern classical, classical"
4363,7ctAOUlIAs7yuMODWE2Fyz,"adult standards, british soundtrack, classic soundtrack, scorecore, soundtrack"
4364,2NWuUOptHRTogSZghYspAE,
4365,37xeUAohEFPICmvIRw4jil,"abstract hip hop, battle rap, underground rap"
4366,7tm9Tuc70geXOOyKhtZHIj,"bass house, deep groove house, electro house, house"
4367,0WBFyyZxQ5CeA31cKSmhU2,classical piano
4368,10n1KB2sjTrGdyuC83y8jW,soft rock
4369,2EO56JK4txid1Pss9GVbOL,"canadian indie, canadian pop, chamber pop, folk-pop, indie folk, indie pop, indie rock, indietronica, modern rock, shimmer pop, stomp and holler"
4370,4Nytv7Lm390GcdWJKnbgsI,
4371,5lCekoJW9jNq01B1wiqdAb,
4372,6PhukEDmCNt2jyDZnM4TrK,"teen pop, west coast trap"
4373,7vepnwRvKefoPW3f6Gl4bn,
4374,3Lz3vEN23Fw0hIelrYEzUD,k-pop
4375,2pTCZ9C1fXdaVlv6d5EIXM,"chillwave, future funk, indie r&b, indietronica, shimmer psych, vapor soul, vapor twitch, vaporwave"
4376,0gqIrDRL7CEPBWMmkuZPdQ,"alternative hip hop, east coast hip hop, hardcore hip hop, hip hop, jazz rap, rap, turntablism"
4377,2iPiEjvpiyVOYH7JSRgqfW,
4378,4J69yWrKwWJgjv3DKTZcGo,"blues-rock, classic rock, folk rock, psychedelic rock, rock"
4379,5vCOdeiQt9LyzdI87kt5Sh,swedish pop
4380,0Ve0bm5U01MnOpONJMoEC4,
4381,1wcGLR6zJivtVU0LHUu4o9,
4382,77kP3V3j9SPpyF5wem7tck,west coast trap
4383,7uyHxAA4AYAK9pakrZ2O4A,
4384,0vzZmlsPGLKCCG8qW7WrvV,
4385,3bUwxJgNakzYKkqAVgZLlh,"britpop, indie rock, neo mellow, pop rock, rock"
4386,4dDqxbEKfPN3RZYrGr36y8,"deep new americana, jam band, new americana, progressive bluegrass, stomp and holler"
4387,5oj50e6WeS3yFv92YDOfXA,
4388,7K2c8JU5KqRbV3qYsZcgRf,
4389,4xQ2BGOBUXgjxO2PAhrIyS,
4390,7zmuMr74dNGqjq74uibncO,"hyphy, west coast trap"
4391,7LA4bHpsuQA1bNuxHpqeIT,"comedy, comic"
4392,7mC1wcdVz5yzAWC9wjrigv,
4393,3rT8xTwSOMDURtWpPyoKIO,"alternative country, deep new americana, folk-pop, indie folk, new americana, roots rock, stomp and holler"
4394,41OAtBkqAXVdMlteKlhrZz,"gospel, praise"
4395,0jmPjksXqVrO92Urmx58vg,"outlaw country, red dirt, texas country"
4396,756t7CBmWLNYsshVtS6P44,"alternative r&b, deep pop r&b, trap soul"
4397,45yEuthJ9yq1rNXAOpBnqM,"french indie pop, french indietronica"
4398,5abSRg0xN1NV3gLbuvX24M,"arab pop, belly dance, egyptian pop, persian pop, rif"
4399,6W9RUw7xnNRYtgh8dimg7L,"quiet storm, urban contemporary"
4400,53YSn9tHwGJ6bq5P0gGoYo,"big room, dance pop, deep big room, dutch house, edm, electro house, house, progressive electro house, progressive house, tropical house"
4401,68WwJXWrpo1yVOOIZjLSeT,"indie electro-pop, indie poptimism, vapor soul"
4402,151BUVKmiB9rHDjIkgbeVE,"alternative hip hop, boom bap, hardcore hip hop, hip hop, underground hip hop"
4403,5n30a5V4ftXNMHCHChmK2h,"hip hop, rap"
4404,21gGD9dUby5ls0belA1wqZ,"boy band, hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary"
4405,3D04N2X2w6vUGeyG94FBaY,"atl hip hop, crunk, deep southern trap, dirty south rap, gangster rap, pop rap, rap, southern hip hop, trap music"
4406,5K6YsAKuRtcczPgxAdzc3B,southern hip hop
4407,2Zxy5LwBatI5kw4uponwHQ,"brostep, edm, electro house, electronic trap, moombahton, zapstep"
4408,2vVT4qoxWje0gVD2FiWZ4u,indie r&b
4409,2QMCcKIPHnjQaPPgoEst88,"big room, deep big room, edm, electro house, progressive electro house, progressive house"
4410,5bfqwcEcRrMhtY9smw3IeJ,"alternative r&b, indie r&b, trap soul, underground hip hop"
4411,6VxCmtR7S3yz4vnzsJqhSV,"australian indie, australian pop"
4412,3SoOohS0zlj8nLdGmhrKA7,
4413,3cniTumSiUysiPWXapGx1i,"album rock, dance rock, mellow gold, new romantic, new wave, new wave pop, soft rock"
4414,2RE8NwNxsOyuNZDD0jRxHP,"east coast hip hop, electro, gangster rap, hardcore hip hop, hip hop, hip house, new jack swing, old school hip hop, rap"
4415,4c3iWgFA91jbqyaB21LkY2,
4416,5p0zkKpBuRguKebwRe0RI2,"big room, edm, electro house, progressive electro house"
4417,0h9smro0z3HqUbD94jotU8,"classic soul, disco, funk, motown, quiet storm, soul, southern soul"
4418,2vGaSKEDFsVPBgcnGxqlBN,indie poptimism
4419,3q9nybxzbSHsesDBHUlP4c,"canadian pop, indie poptimism, modern alternative rock, modern rock"
4420,6hbruWbLY9C6Id2335jVF8,redneck
4421,7K4cef9h3NvU7Xb3BH7Ade,"bedroom pop, indie garage rock"
4422,7wJ9NwdRWtN92NunmXuwBk,"art rock, dance rock, new romantic, new wave, new wave pop, permanent wave, rock, synthpop"
4423,1TcbdifqhtxLz77unBYJ7z,chinese electropop
4424,2Ev0e8GUIX4u7d9etNLTXg,"adult standards, christmas, country gospel, cowboy western, nashville sound, rock-and-roll, rockabilly, traditional country"
4425,3Af6nKYYghPjQMNzRgVXe8,
4426,10n5DVRlZbjbZ5ffpwpn6l,"alternative metal, nu metal, post-grunge, rap rock, wrestling"
4427,2dVIbEt8BdjznykrUuSCDc,
4428,2m62cc253Xvd9qYQ8d2X3d,"album rock, art rock, classic rock, mellow gold, progressive rock, rock, soft rock, symphonic rock"
4429,47BWEfq4CgZGZ1wXdwsMNG,soundtrack
4430,2ruMkdO4e1tJWDHsYSEtxr,"dancehall, lovers rock, reggae, roots reggae, soca"
4431,7nuTWfojdN0o8d7NGDo71U,
4432,4kwEd1P9j15ZqUVP5zK7Pv,"deep groove house, disco house, electro house, house, tropical house"
4433,18C3NkGkA0HmL5vvZZtXjL,"deep underground hip hop, indie pop rap"
4434,2MjwpwpvS1RYH9GxYgFoJl,
4435,39AZSw4A8hCFWunEg2k89Z,uk contemporary r&b
4436,4OTFxPi5CtWyj1NThDe6z5,"modern alternative rock, modern rock"
4437,2RDXcxQgmEyomb2g9SERuf,traprun
4438,58c41fbN8x9viByYPYSdSc,focus
4439,68l2i6GeNtwQlhKS59u5bu,"bebop, bossa nova, contemporary post-bop, cool jazz, hard bop, jazz, jazz saxophone, soul jazz, vocal jazz"
4440,4xFadP7L1YVwVSjDDfjKjM,"bass trap, brostep, deep big room, edm, electro house, electronic trap, traprun, tropical pop edm"
4441,0j0HBDnIuT6rsn840ec18A,
4442,1wo9h8DP7M0M1orKuGZgWv,"alternative hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap, turntablism"
4443,3cMInYqk6yzf37zo8iznoz,
4444,7iUhmKPNkkPPS6FCQxqtNq,"deep southern trap, dirty south rap, gangster rap, memphis hip hop, pop rap, southern hip hop, trap music"
4445,3BU4UGbnzKAtkq79Y1MW0e,
4446,3w4VAlllkAWI6m0AV0Gn6a,"metropopolis, neo-synthpop"
4447,50bLYJ4e3ZR2chodK8oMW9,indie electro-pop
4448,29AiXKmv12zkDsiVwzTDng,"chicano rap, latin hip hop"
4449,3qRe4C6xUFaW1GXJsRC4oi,lo-fi beats
4450,0cLrgpG3pW4MX4nD8h6qCc,"afrobeat, funk, indie jazz, soul"
4451,0yWuhITiYSrjzBrgT4NKsb,
4452,1pqYQmeqnqQU7X3DbuA7So,"post-teen pop, teen pop"
4453,30ejUciK31BCg0IVCbt1dW,
4454,2loYllWFfoWpoxC5YrJKc4,"adult standards, brill building pop, christmas, doo-wop, rhythm and blues, rock-and-roll, rockabilly"
4455,0L5GV6LN8SWWUWIdBbTLTZ,"desi, desi hip hop, filmi, indian pop, modern bollywood, sufi"
4456,4gzyIFii6fWdCiLsP0bocC,"anthem worship, christian uplift, indiecoustica"
4457,3RXtieA0L2l22SWlOUMNca,
4458,4RnezwRV7VBJUCI1S0AE5u,"k-pop, korean pop, korean r&b"
4459,5DE7ftfW6Nt36ckDA8VzKj,sleep
4460,57okaLdCtv3nVBSn5otJkp,"k-indie, korean pop, korean r&b"
4461,5eKLa1xyHLq8ERWmT1CRHj,"big beat, breakbeat, electronic"
4462,6sjYoprgk0hVjBA77kIXUr,
4463,3fJ60AcIgLzQkVitEvA7uq,"alternative hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, jazz rap, rap, turntablism"
